COUNTY,PRCTSEQ,PRECINCT,BALSEQID,JURISID,SECJURISID,CANDGROUP,OFFICENAME,ELECTDATE,ELECTTYPE,COL1HDG,RNAME1,PARTY1,PVTALLY1,COL2HDG,RNAME2,PARTY2,PVTALLY2,COL3HDG,RNAME3,PARTY3,PVTALLY3,COL4HDG,RNAME4,PARTY4,PVTALLY4,COL5HDG,RNAME5,PARTY5,PVTALLY5,COL6HDG,RNAME6,PARTY6,PVTALLY6,COL7HDG,RNAME7,PARTY7,PVTALLY7,COL8HDG,RNAME8,PARTY8,PVTALLY8,COL9HDG,RNAME9,PARTY9,PVTALLY9,COL10HDG,RNAME10,PARTY10,PVTALLY10
Fayette,0014,Parks,0017,94,0,0,Tennessee House of Representatives District 94,2022-11-08,State General,1,Ron M. Gant,Republican,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0015,LaGrange,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,257,2,Jason Brantley Martin,Democratic,99,3,Constance M. Every,Independent,3,4,John Gentry,Independent,2,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Fayette,0015,LaGrange,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0015,LaGrange,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,226,2,No,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0015,LaGrange,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,235,2,No,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0015,LaGrange,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,242,2,No,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0015,LaGrange,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,214,2,No,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0015,LaGrange,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,248,2,Lynnette P. Williams,Democratic,95,3,James Hart,Independent,5,4,Ronnie Henley,Independent,2,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0015,LaGrange,0017,94,0,0,Tennessee House of Representatives District 94,2022-11-08,State General,1,Ron M. Gant,Republican,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0016,South Oakland,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,913,2,Jason Brantley Martin,Democratic,400,3,Constance M. Every,Independent,11,4,John Gentry,Independent,9,5,Basil Marceaux,Independent,3,6,Charles Van Morgan,Independent,2,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,2,9,Michael E. Scantland,Independent,1,10,Rick Tyler,Independent,0
Fayette,0016,South Oakland,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0016,South Oakland,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,959,2,No,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0016,South Oakland,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,906,2,No,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0016,South Oakland,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,976,2,No,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0016,South Oakland,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,787,2,No,,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0016,South Oakland,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,889,2,Lynnette P. Williams,Democratic,405,3,James Hart,Independent,17,4,Ronnie Henley,Independent,16,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,0016,South Oakland,0017,94,0,0,Tennessee House of Representatives District 94,2022-11-08,State General,1,Ron M. Gant,Republican,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0002,Etowah,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,804,2,No,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0001,1-1 Puryear,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,983,2,Jason Brantley Martin,Democratic,168,3,Constance M. Every,Independent,7,4,John Gentry,Independent,15,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,3,9,Michael E. Scantland,Independent,1,10,Rick Tyler,Independent,3
Henry,0001,1-1 Puryear,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0001,1-1 Puryear,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,846,2,No,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0001,1-1 Puryear,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,710,2,No,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0001,1-1 Puryear,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,776,2,No,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0001,1-1 Puryear,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,662,2,No,,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giles,0002,1B Prospect,0011,4,0,0,United States House of Representatives District 4,2022-11-08,State General,1,Scott DesJarlais,Republican,384,2,Wayne Steele,Democratic,85,3,Clyde Benson,Independent,8,4,Tharon Chandler,Independent,3,5,David Leighton Jones,Independent,1,6,"Joseph ""Krishnadas"" Magyer",Independent,1,7,Mike Winton,Independent,1,,,,,,,,,,,,
Giles,0002,1B Prospect,0017,70,0,0,Tennessee House of Representatives District 70,2022-11-08,State General,1,Clay Doggett,Republican,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0006,3-2 Lakewood,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,1066,2,Lynnette P. Williams,Democratic,184,3,James Hart,Independent,46,4,Ronnie Henley,Independent,5,5,Write-In - Kirk D Carter,,0,,,,,,,,,,,,,,,,,,,,
Henry,0006,3-2 Lakewood,0017,74,0,0,Tennessee House of Representatives District 74,2022-11-08,State General,1,Jay D. Reedy,Republican,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0006,3-2 Lakewood,0017,76,0,0,Tennessee House of Representatives District 76,2022-11-08,State General,1,Tandy Darby,Republican,795,2,James Hart,Independent,115,3,Kevin A West,Independent,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0007,4-1 Grove,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,343,2,Jason Brantley Martin,Democratic,204,3,Constance M. Every,Independent,3,4,John Gentry,Independent,7,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,4,9,Michael E. Scantland,Independent,1,10,Rick Tyler,Independent,2
Henry,0007,4-1 Grove,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0007,4-1 Grove,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,380,2,No,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0007,4-1 Grove,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,329,2,No,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0007,4-1 Grove,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,376,2,No,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0007,4-1 Grove,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,268,2,No,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0007,4-1 Grove,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,327,2,Lynnette P. Williams,Democratic,200,3,James Hart,Independent,32,4,Ronnie Henley,Independent,2,5,Write-In - Kirk D Carter,,0,,,,,,,,,,,,,,,,,,,,
Henry,0007,4-1 Grove,0017,74,0,0,Tennessee House of Representatives District 74,2022-11-08,State General,1,Jay D. Reedy,Republican,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0007,4-1 Grove,0017,76,0,0,Tennessee House of Representatives District 76,2022-11-08,State General,1,Tandy Darby,Republican,253,2,James Hart,Independent,64,3,Kevin A West,Independent,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0008,4-2 Central,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,325,2,Jason Brantley Martin,Democratic,145,3,Constance M. Every,Independent,7,4,John Gentry,Independent,5,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,6,9,Michael E. Scantland,Independent,1,10,Rick Tyler,Independent,2
Henry,0008,4-2 Central,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0008,4-2 Central,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,343,2,No,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0008,4-2 Central,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,303,2,No,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0008,4-2 Central,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,347,2,No,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0008,4-2 Central,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,244,2,No,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0008,4-2 Central,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,292,2,Lynnette P. Williams,Democratic,164,3,James Hart,Independent,32,4,Ronnie Henley,Independent,1,5,Write-In - Kirk D Carter,,0,,,,,,,,,,,,,,,,,,,,
Henry,0008,4-2 Central,0017,76,0,0,Tennessee House of Representatives District 76,2022-11-08,State General,1,Tandy Darby,Republican,282,2,James Hart,Independent,92,3,Kevin A West,Independent,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0009,5-1 Henry Co High,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,769,2,Jason Brantley Martin,Democratic,179,3,Constance M. Every,Independent,6,4,John Gentry,Independent,4,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,3,9,Michael E. Scantland,Independent,1,10,Rick Tyler,Independent,0
Henry,0009,5-1 Henry Co High,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,1,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0009,5-1 Henry Co High,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,713,2,No,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0009,5-1 Henry Co High,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,615,2,No,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0009,5-1 Henry Co High,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,648,2,No,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0009,5-1 Henry Co High,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,559,2,No,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0009,5-1 Henry Co High,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,757,2,Lynnette P. Williams,Democratic,168,3,James Hart,Independent,28,4,Ronnie Henley,Independent,1,5,Write-In - Kirk D Carter,,0,,,,,,,,,,,,,,,,,,,,
Henry,0009,5-1 Henry Co High,0017,74,0,0,Tennessee House of Representatives District 74,2022-11-08,State General,1,Jay D. Reedy,Republican,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0010,5-2 TN Tech Center,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,517,2,Jason Brantley Martin,Democratic,201,3,Constance M. Every,Independent,7,4,John Gentry,Independent,6,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,5,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,5
Henry,0010,5-2 TN Tech Center,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,2,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0010,5-2 TN Tech Center,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,526,2,No,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0010,5-2 TN Tech Center,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,443,2,No,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0010,5-2 TN Tech Center,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,506,2,No,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0010,5-2 TN Tech Center,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,392,2,No,,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0010,5-2 TN Tech Center,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,482,2,Lynnette P. Williams,Democratic,202,3,James Hart,Independent,35,4,Ronnie Henley,Independent,7,5,Write-In - Kirk D Carter,,0,,,,,,,,,,,,,,,,,,,,
Henry,0010,5-2 TN Tech Center,0017,74,0,0,Tennessee House of Representatives District 74,2022-11-08,State General,1,Jay D. Reedy,Republican,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0010,5-2 TN Tech Center,0017,76,0,0,Tennessee House of Representatives District 76,2022-11-08,State General,1,Tandy Darby,Republican,2,2,James Hart,Independent,0,3,Kevin A West,Independent,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0001,West Bolivar,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,554,2,Jason Brantley Martin,Democratic,453,3,Constance M. Every,Independent,4,4,John Gentry,Independent,4,5,Basil Marceaux,Independent,2,6,Charles Van Morgan,Independent,3,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,3
Hardeman,0001,West Bolivar,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0001,West Bolivar,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,528,2,No,,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0001,West Bolivar,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,705,2,No,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0001,West Bolivar,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,727,2,No,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0001,West Bolivar,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,662,2,No,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0001,West Bolivar,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,533,2,Lynnette P. Williams,Democratic,424,3,James Hart,Independent,2,4,Ronnie Henley,Independent,11,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0001,West Bolivar,0017,80,0,0,Tennessee House of Representatives District 80,2022-11-08,State General,1,Johnny W. Shaw,Democratic,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0002,Bolivar,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,214,2,Jason Brantley Martin,Democratic,356,3,Constance M. Every,Independent,2,4,John Gentry,Independent,1,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,3,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,2,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,3
Hardeman,0002,Bolivar,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0002,Bolivar,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,261,2,No,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0002,Bolivar,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,417,2,No,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0002,Bolivar,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,434,2,No,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0002,Bolivar,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,364,2,No,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0002,Bolivar,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,191,2,Lynnette P. Williams,Democratic,343,3,James Hart,Independent,6,4,Ronnie Henley,Independent,3,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0002,Bolivar,0017,80,0,0,Tennessee House of Representatives District 80,2022-11-08,State General,1,Johnny W. Shaw,Democratic,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0003,Whiteville,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,241,2,Jason Brantley Martin,Democratic,397,3,Constance M. Every,Independent,4,4,John Gentry,Independent,7,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,3,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,2,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Hardeman,0003,Whiteville,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0003,Whiteville,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,282,2,No,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0003,Whiteville,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,489,2,No,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0003,Whiteville,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,495,2,No,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0003,Whiteville,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,415,2,No,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0003,Whiteville,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,215,2,Lynnette P. Williams,Democratic,367,3,James Hart,Independent,8,4,Ronnie Henley,Independent,6,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0003,Whiteville,0017,80,0,0,Tennessee House of Representatives District 80,2022-11-08,State General,1,Johnny W. Shaw,Democratic,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0004,Hickory Valley,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,331,2,Jason Brantley Martin,Democratic,85,3,Constance M. Every,Independent,1,4,John Gentry,Independent,10,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Hardeman,0004,Hickory Valley,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,1,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0004,Hickory Valley,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,245,2,No,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0004,Hickory Valley,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,250,2,No,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0004,Hickory Valley,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,258,2,No,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0004,Hickory Valley,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,225,2,No,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0004,Hickory Valley,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,326,2,Lynnette P. Williams,Democratic,83,3,James Hart,Independent,2,4,Ronnie Henley,Independent,3,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0004,Hickory Valley,0017,80,0,0,Tennessee House of Representatives District 80,2022-11-08,State General,1,Johnny W. Shaw,Democratic,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0005,Grand Junction,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,161,2,Jason Brantley Martin,Democratic,216,3,Constance M. Every,Independent,4,4,John Gentry,Independent,4,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,6
Hardeman,0005,Grand Junction,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0005,Grand Junction,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,198,2,No,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0005,Grand Junction,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,254,2,No,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0005,Grand Junction,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,266,2,No,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0005,Grand Junction,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,227,2,No,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0005,Grand Junction,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,137,2,Lynnette P. Williams,Democratic,216,3,James Hart,Independent,9,4,Ronnie Henley,Independent,2,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0005,Grand Junction,0017,80,0,0,Tennessee House of Representatives District 80,2022-11-08,State General,1,Johnny W. Shaw,Democratic,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardeman,0005,Grand Junction,0017,94,0,0,Tennessee House of Representatives District 94,2022-11-08,State General,1,Ron M. Gant,Republican,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall,0001,1 Chapel Hill,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,861,2,No,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall,0001,1 Chapel Hill,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,771,2,No,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall,0001,1 Chapel Hill,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,839,2,No,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
